,PV[kW],EL[kW],Import[kW],Export[kW],Battery[kWh],P_charge_battery[kW],T_tank[*C],P_waterheater[kW],T_house[*C],Q_spaceheater[kW],Q_aircon[kW]
6204,0.0,0.11,0.0,0.0,12.048829808817661,-0.10999999999999943,42.77805939143871,0.0,21.997007787500003,0.0,0.0
6205,0.0,0.18,0.0,4.718447854656915e-15,12.02182980881766,-0.1800000000000047,42.77629046709636,0.0,21.992884956531253,0.0,0.0
6206,0.0,0.19,0.0,4.052314039881821e-15,11.99332980881766,-0.19000000000000405,42.774521700964335,0.0,21.987109845878674,0.0,0.0
6207,0.0,0.19,0.0,4.052314039881821e-15,11.964829808817658,-0.19000000000000405,42.7727530930285,0.0,21.97975267742883,0.0,0.0
6208,0.0,0.19,0.0,4.052314039881821e-15,11.936329808817659,-0.19000000000000405,42.770984643274694,0.0,21.970923188638107,0.0,0.0
6209,0.0,0.19,0.0,4.052314039881821e-15,11.907829808817658,-0.19000000000000405,42.76921635168877,0.0,21.960641453120985,0.0,0.0
6210,0.0,0.19,0.0,4.052314039881821e-15,11.879329808817657,-0.19000000000000405,42.76744821825658,0.0,21.948969191363346,0.0,0.0
6211,0.0,0.29,0.0,0.0,11.835829808817657,-0.28999999999999915,42.765680242963995,0.0,21.935965500730404,0.0,0.0
6212,0.0,0.29,0.0,0.0,11.792329808817659,-0.28999999999999915,42.76391242579685,0.0,21.921686966949363,0.0,0.0
6213,0.0,0.3,0.0,7.216449660063518e-16,11.747329808817659,-0.3000000000000007,42.60477744078976,0.0,21.906145270854015,0.0,0.0
6214,0.0,0.3,0.0,7.216449660063518e-16,11.702329808817659,-0.3000000000000007,42.6030240145635,0.0,21.88943659684272,0.0,0.0
6215,0.0,0.3,0.0,7.216449660063518e-16,11.657329808817659,-0.3000000000000007,42.60127074516144,0.0,21.871610541476905,0.0,0.0
6216,0.0,0.36,0.0,0.0,11.60332980881766,-0.35999999999999943,42.59951763256956,0.0,21.852714593464135,0.0,0.0
6217,0.0,0.36,0.0,0.0,11.549329808817662,-0.35999999999999943,42.59776467677382,0.0,21.83279422324191,0.0,0.0
6218,0.0,0.36,0.0,0.0,11.495329808817663,-0.35999999999999943,42.59601187776021,0.0,21.81189296875413,0.0,0.0
6219,0.0,0.36,0.0,0.0,11.441329808817663,-0.35999999999999943,42.37758021224443,0.0,21.79001001758208,0.0,0.0
6220,0.0,0.36,0.0,0.0,11.387329808817665,-0.35999999999999943,42.37584710624779,0.0,21.76722959183484,0.0,0.0
6221,0.0,0.36,0.0,9.992007221626409e-16,11.333329808817664,-0.360000000000001,42.37411415525793,0.0,21.74358983418186,0.0,0.0
6222,0.0,0.36,0.0,9.992007221626409e-16,11.279329808817664,-0.360000000000001,42.372381359260984,0.0,21.71908476622913,0.0,0.0
6223,0.0,0.29,0.0,0.0,11.235829808817666,-0.28999999999999915,42.3706487182431,0.0,21.693793663664394,0.0,0.0
6224,0.0,0.29,0.0,0.0,11.192329808817666,-0.28999999999999915,42.368916232190415,0.0,21.667749932958657,0.0,0.0
6225,0.0,0.29,0.0,0.0,11.148829808817666,-0.28999999999999915,42.367183901089064,0.0,21.640943060807913,0.0,0.0
6226,0.0,0.29,0.0,0.0,11.105329808817666,-0.28999999999999915,42.365451724925194,0.0,21.613447980723578,0.0,0.0
6227,0.0,0.29,0.0,0.0,11.061829808817667,-0.28999999999999915,42.36371970368494,0.0,21.585293941542826,0.0,0.0
6228,0.0,0.29,0.0,0.0,11.018329808817667,-0.28999999999999915,42.36198783735446,0.0,21.55646644902726,0.0,0.0
6229,0.0,0.29,0.0,0.0,10.974829808817667,-0.28999999999999915,42.36025612591989,0.0,21.5270366249436,0.0,0.0
6230,0.0,0.41,0.0,1.6653345369377348e-16,10.913329808817668,-0.41000000000000014,42.358524569367376,0.0,21.4969875683835,0.0,0.0
6231,0.0,0.41,0.0,1.6653345369377348e-16,10.851829808817667,-0.41000000000000014,42.16929167293263,0.0,21.4663880967272,0.0,0.0
6232,0.0,0.41,0.0,1.6653345369377348e-16,10.790329808817669,-0.41000000000000014,42.16757719599661,0.0,21.435219102616294,0.0,0.0
6233,0.0,0.43,0.0,0.0,10.72582980881767,-0.4299999999999997,42.16586287240121,0.0,21.403547290755103,0.0,0.0
6234,0.0,0.49,0.0,6.661338147750939e-16,10.652329808817669,-0.49000000000000066,41.97903880808064,0.0,21.371351530898014,0.0,0.0
6235,0.0,0.52,0.0,0.0,10.57432980881767,-0.5199999999999996,41.898896844211784,0.0,21.33869659083485,0.0,0.0
6236,0.0,0.37,0.0,9.992007221626409e-16,10.518829808817669,-0.370000000000001,41.897206551043496,0.0,21.30555948572437,0.0,0.0
6237,0.0,0.37,0.0,9.992007221626409e-16,10.463329808817669,-0.370000000000001,41.89551640905287,0.0,21.271960707581083,0.0,0.0
6238,0.0,0.37,0.0,9.992007221626409e-16,10.407829808817668,-0.370000000000001,41.893826418226375,0.0,21.237962377508886,0.0,0.0
6239,0.0,0.37,0.0,9.992007221626409e-16,10.35232980881767,-0.370000000000001,41.892136578550506,0.0,21.203538976464756,0.0,0.0
6240,0.0,0.37,0.0,9.992007221626409e-16,10.29682980881767,-0.370000000000001,41.89044689001174,0.0,21.168751069965005,0.0,0.0
6241,0.0,0.49,0.0,6.661338147750939e-16,10.223329808817669,-0.49000000000000066,41.88875735259655,0.0,21.133571649491493,0.0,0.0
6242,0.0,0.47,0.0,2.0539125955565396e-15,10.15282980881767,-0.470000000000002,41.887067966291426,0.0,21.098017354388105,0.0,0.0
6243,0.0,0.47,0.0,2.0539125955565396e-15,10.082329808817668,-0.470000000000002,41.88537873108285,0.0,21.06214661682661,0.0,0.0
6244,0.0,0.47,0.0,2.0539125955565396e-15,10.011829808817668,-0.470000000000002,41.67609870634076,0.0,21.025930385611478,0.0,0.0
6245,0.0,0.47,0.0,2.0539125955565396e-15,9.941329808817668,-0.470000000000002,41.67442833995304,0.0,20.989425844222993,0.0,0.0
6246,0.0,0.47,0.0,2.0539125955565396e-15,9.870829808817668,-0.470000000000002,41.67275812296075,0.0,20.952602745843517,0.0,0.0
6247,0.0,0.47,0.0,2.0539125955565396e-15,9.800329808817667,-0.470000000000002,41.56777090518193,0.0,20.91547462914517,0.0,0.0
6248,0.0,0.47,0.0,2.0539125955565396e-15,9.729829808817668,-0.470000000000002,41.56611022749423,0.0,20.878096957406502,0.0,0.0
6249,0.0,0.47,0.0,2.0539125955565396e-15,9.659329808817667,-0.470000000000002,41.564449698335416,0.0,20.840437836716728,0.0,0.0
6250,0.0,0.47,0.0,2.0539125955565396e-15,9.588829808817666,-0.470000000000002,41.56278931769221,0.0,20.802509228656266,0.0,0.0
6251,0.0,0.47,0.0,2.0539125955565396e-15,9.518329808817667,-0.470000000000002,41.56112908555132,0.0,20.764365086438374,0.0,0.0
6252,0.0,0.47,0.0,2.0539125955565396e-15,9.447829808817666,-0.470000000000002,41.55946900189947,0.0,20.725972070264742,0.0,0.0
6253,0.0,0.47,0.0,2.0539125955565396e-15,9.377329808817665,-0.470000000000002,41.55780906672339,0.0,20.68734075727849,0.0,0.0
6254,0.0,0.47,0.0,2.0539125955565396e-15,9.306829808817666,-0.470000000000002,41.55614928000978,0.0,20.648523775094155,0.0,0.0
6255,0.05,0.47,0.0,1.7208456881689926e-15,9.243829808817665,-0.4200000000000017,41.55448964174537,0.0,20.609486514652655,0.0,0.0
6256,0.05,0.47,0.0,1.7208456881689926e-15,9.180829808817666,-0.4200000000000017,41.31080016124414,0.0,20.57028083777992,0.0,0.0
6257,0.05,0.47,0.0,1.7208456881689926e-15,9.117829808817666,-0.4200000000000017,41.30916246669119,0.0,20.53087140217427,0.0,0.0
6258,0.05,0.47,0.0,1.7208456881689926e-15,9.054829808817667,-0.4200000000000017,41.307524918611556,0.0,20.491266867581864,0.0,0.0
6259,0.05,0.47,0.0,1.7208456881689926e-15,8.991829808817668,-0.4200000000000017,41.30588751699212,0.0,20.451518025709635,0.0,0.0
6260,0.05,0.47,0.0,1.7208456881689926e-15,8.928829808817667,-0.4200000000000017,41.304250261819796,0.0,20.411588509616976,0.0,0.0
6261,0.05,0.47,0.0,1.7208456881689926e-15,8.865829808817669,-0.4200000000000017,41.30261315308148,0.0,20.371528497958256,0.0,0.0
6262,0.05,0.47,0.0,1.7208456881689926e-15,8.802829808817668,-0.4200000000000017,41.070425883443384,0.0,20.33130103679503,0.0,0.0
6263,0.05,0.47,0.0,1.7208456881689926e-15,8.73982980881767,-0.4200000000000017,41.06880968765849,0.0,20.29095574273124,0.0,0.0
6264,0.05,0.47,0.0,1.7208456881689926e-15,8.67682980881767,-0.4200000000000017,41.06719363642407,0.0,20.25045512366516,0.0,0.0
6265,0.05,0.47,0.0,1.7208456881689926e-15,8.61382980881767,-0.4200000000000017,41.06557772972722,0.0,20.209805780909388,0.0,0.0
6266,0.05,0.47,0.0,1.7208456881689926e-15,8.55082980881767,-0.4200000000000017,41.06396196755499,0.0,20.16905653522074,0.0,0.0
6267,0.05,0.47,0.0,1.7208456881689926e-15,8.48782980881767,-0.4200000000000017,41.06234634989446,0.0,20.12816913247386,0.0,0.0
6268,0.05,1.95,0.0,0.0,8.202829808817672,-1.8999999999999986,41.06073087673271,0.0,20.087191944343722,0.0,0.0
6269,0.05,1.95,0.0,0.0,7.917829808817672,-1.8999999999999986,41.059115548056816,0.0,20.046086286709112,0.0,0.0
6270,0.1,1.95,0.0,1.7763568394002505e-15,7.640329808817671,-1.8500000000000016,41.057500363853855,0.0,20.004900119523974,0.0,0.0
6271,0.1,1.95,0.0,5.082739784612045e-16,7.361531125404964,-1.858657889418046,41.0558853241109,0.0,20.0,3.636313555579207,0.0
6272,0.1,1.95,0.0,1.3704315460216776e-16,7.082498089690678,-1.8602202380952382,41.05427042881504,0.0,20.0,4.292500000000033,0.0
6273,0.1,1.95,0.0,1.3704315460216776e-16,6.8033997861192494,-1.8606553571428575,41.05265567795335,0.0,20.0,4.475250000000131,0.0
6274,0.1,1.95,0.0,2.2724877535296173e-16,6.524234696833536,-1.8611005952380957,41.051041071512905,0.0,20.0,4.662250000000146,0.0
6275,0.1,1.95,0.0,4.649058915617843e-16,6.245004339690679,-1.861535714285715,40.840879028584915,0.0,20.0,4.845000000000144,0.0
6276,0.1,1.95,0.0,1.0477729794899915e-15,5.965708714690678,-1.8619708333333342,40.8392833631772,0.0,20.0,5.0277499999999975,0.0
6277,0.1,1.95,0.0,1.5543122344752192e-15,5.686346303976393,-1.862416071428573,40.83768784048376,0.0,20.0,5.2147500000000235,0.0
6278,0.1,2.33,0.0,4.440892098500626e-16,5.349918625404964,-2.242851190476191,40.83609246049183,0.0,20.0,5.397500000000122,0.0
6279,0.1,2.33,0.0,6.817463260588852e-16,5.013425678976393,-2.2432863095238105,40.83449722318864,0.0,20.0,5.58025000000012,0.0
6280,0.1,2.33,0.0,8.673617379884035e-16,4.6768674646906785,-2.2437214285714298,40.83290212856144,0.0,20.0,5.76300000000014,0.0
6281,0.1,2.33,0.0,0.0,4.340242464690679,-2.2441666666666658,40.83130717659747,0.0,20.0,5.949999999999989,0.0
6282,0.1,1.95,0.0,0.0,4.0605521968335365,-1.8646017857142851,40.82971236728396,0.0,20.0,6.132750000000087,0.0
6283,0.1,1.95,0.0,0.0,3.7807966611192505,-1.8650369047619044,40.82811770060815,0.0,20.0,6.3155000000001404,0.0
6284,0.1,2.06,0.0,3.660266534311063e-16,3.484475857547822,-1.9754720238095245,40.826523176557295,0.0,20.0,6.498250000000139,0.0
6285,0.14,2.06,0.0,4.2327252813834093e-16,3.1940897861192505,-1.9359071428571433,40.82492879511863,0.0,20.0,6.681000000000026,0.0
6286,0.14,2.06,0.0,4.2327252813834093e-16,2.9036384468335363,-1.9363422619047626,40.823334556279406,0.0,20.0,6.863750000000124,0.0
6287,0.14,2.06,0.0,6.071532165918825e-16,2.6131218396906792,-1.9367773809523818,40.82174046002686,0.0,20.0,7.046500000000144,0.0
6288,0.14,0.59,0.0,1.9567680809018384e-15,2.543039964690679,-0.46721250000000225,40.655126058162274,0.0,20.0,7.2292500000001425,0.0
6289,0.14,0.59,0.0,0.0,2.472892821833536,-0.46764761904761876,40.466523831651955,0.0,20.0,7.412000000000063,0.0
6290,0.14,0.59,0.0,0.0,2.402680411119251,-0.4680827380952379,40.46496164809438,0.0,20.0,7.594750000000127,0.0
6291,0.14,0.59,0.0,0.0,2.332402732547822,-0.46851785714285704,40.4633996042565,0.0,20.0,7.777500000000126,0.0
6292,0.14,0.59,0.0,6.245004513516506e-17,2.2620597861192504,-0.4689529761904762,40.46183770012583,0.0,20.0,7.960250000000002,0.0
6293,0.14,0.59,0.0,0.0,2.1916515718335363,-0.4693880952380954,40.460275935689864,0.0,20.0,8.1430000000001,0.0
6294,0.14,0.59,0.0,0.0,2.1211780896906793,-0.4698232142857145,40.45871431093612,0.0,20.0,8.32575000000013,0.0
6295,0.14,0.59,0.0,6.938893903907228e-17,2.050639339690679,-0.47025833333333367,40.457152825852084,0.0,20.0,8.50850000000013,0.0
6296,0.14,0.59,0.0,7.875644580934704e-16,1.980036839690679,-0.47068333333333434,40.455591480425284,0.0,20.0,8.687000000000111,0.0
6297,0.14,0.59,0.0,8.604228440844963e-16,1.9093690718335359,-0.4711184523809535,40.45403027464322,0.0,20.0,8.869750000000133,0.0
6298,0.14,0.6,0.0,6.904199434387692e-16,1.8371360361192501,-0.48155357142857197,40.45246920849341,0.0,20.0,9.052499999999952,0.0
6299,0.14,0.6,0.0,9.610368056911511e-16,1.7648392504049641,-0.48197857142857264,40.31123880117987,0.0,20.0,9.231000000000122,0.0
6300,0.05,0.6,0.0,0.0,1.6789771968335356,-0.57241369047619,40.143235097511884,0.0,20.0,9.41375000000012,0.0
6301,0.05,0.6,0.0,1.3183898417423734e-16,1.593051393262107,-0.5728386904761906,40.14170182848531,0.0,20.0,9.592250000000035,0.0
6302,0.05,0.6,0.0,2.0816681711721685e-17,1.5070603218335357,-0.5732738095238098,40.02441522279234,0.0,20.0,9.775000000000134,0.0
6303,0.05,0.6,0.0,2.0469737016526324e-15,1.421005500404964,-0.5736988095238118,40.02289258086343,0.0,20.0,9.953500000000126,0.0
6304,0.05,0.6,0.0,0.0,1.3348854111192499,-0.5741339285714285,40.021370075117666,0.0,20.0,10.136250000000047,0.0
6305,0.05,0.6,0.0,4.822531263215524e-16,1.2487015718335355,-0.5745589285714293,40.019847705542865,0.0,20.0,10.314750000000139,0.0
6306,0.05,0.47,0.0,0.0,1.1819539825478211,-0.4449839285714283,40.018325472126854,0.0,20.0,10.493250000000032,0.0
6307,0.05,0.47,0.0,4.683753385137379e-16,1.115141125404964,-0.4454190476190484,40.01680337485745,0.0,20.0,10.67600000000013,0.0
6308,0.05,0.47,0.0,7.979727989493313e-17,1.0482645182621066,-0.445844047619048,40.01528141372249,0.0,20.0,10.854500000000133,0.0
6309,0.05,0.47,0.0,0.0,0.9813241611192496,-0.4462690476190477,40.01375958870978,0.0,20.0,11.033000000000115,0.0
6310,0.05,0.47,0.0,4.128641872824801e-16,0.9143200539763923,-0.44669404761904835,40.012237899807154,0.0,20.0,11.211500000000141,0.0
6311,0.05,0.47,0.0,1.3183898417423734e-16,0.8472521968335351,-0.44711904761904797,40.010716347002436,0.0,20.0,11.3900000000001,0.0
6312,0.05,0.47,0.0,5.639932965095795e-14,0.49245566118634243,-2.3653102376479507,40.0,1.9177661900288463,20.0,11.568500000000139,0.0
6313,0.05,0.47,0.0,3.5409175591638586e-14,0.42049218494341556,-0.47975650828617944,40.0,0.03178746066709622,20.0,11.747000000000085,0.0
6314,0.05,0.47,0.0,3.567285355998706e-14,0.3484649587004886,-0.48018150828617984,40.0,0.03178746066709622,20.0,11.925500000000145,0.0
6315,0.26,0.47,0.0,3.5464686742869844e-14,0.3078739824575617,-0.27060650828617944,40.0,0.03178746066709622,20.0,12.10400000000007,0.0
6316,0.26,0.54,0.0,3.570060913560269e-14,0.2567192562146347,-0.3410315082861799,40.0,0.03178746066709622,20.0,12.28250000000014,0.0
6317,0.26,0.54,0.0,3.539529780383077e-14,0.20550229782885063,-0.3414463892385605,40.0,0.03178746066709622,20.0,12.456750000000127,0.0
6318,0.26,0.54,0.0,3.7393699248156054e-14,0.1542215894430665,-0.34187138923856253,40.0,0.03178746066709622,20.0,12.63525000000013,0.0
6319,0.26,0.54,0.0,3.5339786652599514e-14,0.10287713105728241,-0.34229638923856043,40.0,0.03178746066709622,20.0,12.813750000000113,0.0
6320,0.26,0.54,0.0,3.539529780383077e-14,0.05147044052864124,-0.34271127019094116,40.0,0.03178746066709622,20.0,12.988,0.0
6321,0.26,0.54,0.0,3.6741443221188774e-14,0.0,-0.34313627019094284,40.0,0.03178746066709622,20.0,13.166500000000136,0.0
6322,0.26,0.54,1.0319183343823481,3.527039771356044e-14,0.1032550774858539,0.688367183239026,40.0,0.03178746066709622,20.0,13.340750000000057,0.0
6323,0.26,0.54,0.0,3.622102617839573e-14,0.0516586548143555,-0.34397615114332325,40.0,0.03178746066709622,20.0,13.519250000000127,0.0
6324,0.26,0.54,0.0,3.581857033196911e-14,0.0,-0.34439103209570376,40.0,0.03178746066709622,20.0,13.693500000000114,0.0
6325,0.26,0.54,1.8682087319070886,3.54230533794464e-14,0.22851042282885073,1.5234028188590045,40.0,0.03178746066709622,20.0,13.867750000000001,0.0
6326,0.26,0.54,0.0,3.5839387013680835e-14,0.17672730372878087,-0.34522079400046574,40.0,0.03178746066709622,20.0,14.042000000000133,0.0
6327,0.26,0.54,0.0,3.547162563677375e-14,0.12488043462871108,-0.3456457940004652,40.0,0.03178746066709622,20.0,14.220500000000058,0.0
6328,0.26,0.61,0.0,3.579775365025739e-14,0.06247133338578409,-0.4160606749528466,40.0,0.03178746066709622,20.0,14.394750000000133,0.0
6329,0.26,0.61,0.0,3.549938121238938e-14,0.0,-0.4164755559052273,40.0,0.03178746066709622,20.0,14.569000000000143,0.0
6330,1.69,0.61,0.0,3.539529780383077e-14,0.15196643447135882,1.013109563142392,40.0,0.03178746066709622,20.0,14.743250000000074,0.0
6331,1.69,0.61,0.0,3.522182545623309e-14,0.30387063679986054,1.0126946821900116,40.0,0.03178746066709622,20.0,14.917499999999961,0.0
6332,1.69,0.61,0.0,3.6463887465032485e-14,0.45571412484264784,1.012289920285248,40.0,0.03178746066709622,20.0,15.087500000000142,0.0
6333,1.69,0.61,0.0,3.603367604299024e-14,0.6074953807425781,1.0118750393328675,40.0,0.03178746066709622,20.0,15.261750000000138,0.0
6334,1.69,0.54,0.0,3.5360603334311236e-14,0.7697144044996512,1.0814601583804873,40.0,0.03178746066709622,20.0,15.43600000000005,0.0
6335,1.69,0.54,0.0,3.4909575230557266e-14,0.9318727139710101,1.081055396475726,40.0,0.03178746066709622,20.0,15.606000000000009,0.0
6336,1.69,2.52,0.0,3.515243651719402e-14,0.7969687912995117,-0.8993594844766556,40.0,0.03178746066709622,20.0,15.780250000000143,0.0
6337,1.69,2.52,0.9983906387670186,3.5513259000197195e-14,0.8117627501573521,0.09862639238560078,40.0,0.03178746066709622,20.0,15.950250000000132,0.0
6338,1.69,2.52,0.0,3.682470994803566e-14,0.6767358810572823,-0.9001791273338,40.0,0.03178746066709622,20.0,16.124500000000097,0.0
6339,1.69,2.52,0.0,3.419486915845482e-14,0.13514829767149833,-3.6105838892385593,40.0,2.7417874606670964,20.0,16.294500000000056,0.0
6340,1.69,2.52,0.0,3.547162563677375e-14,0.0,-0.9009886511433223,40.0,0.03178746066709622,20.0,16.464500000000015,0.0
6341,1.69,2.52,6.134482502098028,3.563122019656362e-14,0.784961845500349,5.233078970002325,40.0,0.03178746066709622,20.0,16.638750000000137,0.0
6342,1.69,2.52,0.0,3.567979245389097e-14,0.6496906014002791,-0.9018082940004656,40.0,0.03178746066709622,20.0,16.808750000000117,0.0
6343,1.69,2.52,0.0,3.672756543338096e-14,0.514358643014495,-0.9022130559052286,40.0,0.03178746066709622,20.0,16.978750000000144,0.0
6344,1.69,2.52,0.0,3.597816489175898e-14,0.37896597034299667,-0.9026178178099897,40.0,0.03178746066709622,20.0,17.148750000000135,0.0
6345,1.33,2.52,0.0,3.507610868425104e-14,0.18951258338578406,-1.2630225797147505,40.0,0.03178746066709622,20.0,17.318750000000094,0.0
6346,1.33,2.52,0.0,3.722022690055837e-14,0.0,-1.2634172225718956,40.0,0.03178746066709622,20.0,17.48450000000013,0.0
6347,1.33,2.52,1.2638219844766556,3.5436931167254215e-14,0.0,0.0,40.0,0.03178746066709622,20.0,17.654500000000084,0.0
6348,1.33,2.52,2.528848135619977,3.54230533794464e-14,0.18969320838578405,1.2646213892385596,40.0,0.03178746066709622,20.0,17.824500000000043,0.0
6349,1.33,2.52,0.0,3.51316198354823e-14,0.0,-1.26462138923856,40.0,0.03178746066709622,20.0,17.990250000000074,0.0
6350,1.33,2.52,11.507785680197859,4.3076653355456074e-14,1.1599139293581795,7.73275952905453,40.0,2.5417874606670963,20.0,18.160250000000033,0.0
6351,1.33,2.52,0.0,3.63806207381856e-14,0.9701008102581098,-1.265420794000466,40.0,0.03178746066709622,20.0,18.326000000000064,0.0
6352,1.33,2.52,0.0,3.570060913560269e-14,0.7802269768723258,-1.2658255559052272,40.0,0.03178746066709622,20.0,18.496000000000024,0.0
6353,1.33,2.52,0.0,3.4958147487884617e-14,0.5902939470579703,-1.2662201987623694,40.0,0.03178746066709622,20.0,18.661750000000055,0.0
6354,1.33,2.52,0.0,3.6887159993170826e-14,0.4003017208150434,-1.2666148416195142,40.0,0.03178746066709622,20.0,18.827500000000086,0.0
6355,1.33,2.52,0.0,3.570060913560269e-14,0.21025029814354512,-1.267009484476656,40.0,0.03178746066709622,20.0,18.993250000000117,0.0
6356,1.33,2.52,0.0,3.542999227335031e-14,0.02013967904347533,-1.2674041273337986,40.0,0.03178746066709622,20.0,19.159000000000137,0.0
6357,1.33,0.54,0.0,3.654715419187937e-14,0.1269698635148341,0.7122012298090574,40.0,0.03178746066709622,20.0,19.324750000000137,0.0
6358,1.33,0.53,0.0,3.552713678800501e-14,0.23524085155762142,0.7218065869519156,40.0,0.03178746066709622,20.0,19.490500000000143,0.0
6359,1.33,0.53,0.0,3.630429290524262e-14,0.3434526431718373,0.7214119440947719,40.0,0.03178746066709622,20.0,19.656250000000146,0.0
6360,1.04,0.59,0.0,3.66720542821497e-14,0.3991067562146247,0.37102742028524816,40.0,0.03178746066709622,20.0,19.81774999999999,0.0
6361,1.04,0.59,0.0,3.5485503424581566e-14,0.4547016728288407,0.3706327774281064,40.0,0.03178746066709622,20.0,19.98350000000002,0.0
6362,1.04,0.59,0.0,3.534672554650342e-14,0.5102389108716281,0.3702482536185825,40.0,0.03178746066709622,20.0,20.145000000000124,0.0
6363,1.04,0.59,0.0,3.6214087284491825e-14,0.5657169524858441,0.36985361076143874,40.0,0.03178746066709622,20.0,20.310750000000134,0.0
6364,1.04,0.59,0.0,3.5541014575812824e-14,0.6211373155286314,0.3694690869519156,40.0,0.03178746066709622,20.0,20.472250000000134,0.0
6365,1.04,0.59,0.0,8.881784197001252e-16,0.0,-4.140915436857544,40.0,4.5417874606670665,20.0,20.633750000000006,0.0
6366,1.04,0.59,0.0,3.5485503424581566e-14,0.05530500589993023,0.3687000393328681,40.0,0.03178746066709622,20.0,20.79525000000011,0.0
6367,1.04,0.59,0.0,3.5534075681908917e-14,0.11055233322843186,0.3683155155233442,40.0,0.03178746066709622,20.0,20.956750000000135,0.0
6368,1.04,0.59,0.0,3.649858193455202e-14,0.16574198198550502,0.3679309917138198,40.0,0.03178746066709622,20.0,21.11824999999996,0.0
6369,1.04,0.59,0.0,3.530509218307998e-14,0.22087395217114955,0.36754646790429696,40.0,0.03178746066709622,20.0,21.279750000000064,0.0
6370,1.04,0.59,0.0,3.674838211509268e-14,0.2759482437853655,0.36716194409477154,40.0,0.03178746066709622,20.0,21.441250000000135,0.0
6371,1.04,0.59,0.0,3.531896997088779e-14,0.3309663746852957,0.36678753933286856,40.0,0.03178746066709622,20.0,21.598499999999984,0.0
6372,1.04,0.59,0.0,3.518019209280965e-14,0.38592682701379744,0.36640301552334464,40.0,0.03178746066709622,20.0,21.76000000000009,0.0
6373,1.04,0.59,0.0,3.557570904533236e-14,0.44083111862801333,0.3660286107614394,40.0,0.03178746066709622,20.0,21.91725000000013,0.0
6374,1.04,0.59,0.0,3.5187130986713555e-14,0.49567773167080076,0.36564408695191625,40.0,0.03178746066709622,20.0,22.078750000000014,0.0
6375,1.89,0.59,0.0,3.550632010629329e-14,0.6779681839993024,1.2152696821900106,40.0,0.03178746066709622,20.0,22.236000000000132,0.0
6376,1.89,0.59,0.0,3.601979825518242e-14,0.8602024756135184,1.2148952774281057,40.0,0.03178746066709622,20.0,22.39325000000001,0.0
6377,1.89,0.65,0.0,3.617245392106838e-14,1.0333806065134488,1.1545208726662004,40.0,0.03178746066709622,20.0,22.550500000000127,0.0
6378,1.89,0.65,0.0,3.579775365025739e-14,1.206502576699093,1.1541464679042963,40.0,0.03178746066709622,20.0,22.707750000000004,0.0
6379,1.89,0.65,0.0,3.6116942769837124e-14,1.3795683861704517,1.153772063142391,40.0,0.03178746066709622,20.0,22.865000000000148,0.0
6380,1.89,0.19,0.0,3.462508058049707e-14,1.621579552784668,1.613407777428107,40.0,0.03178746066709622,20.0,23.01800000000007,0.0
6381,1.89,0.19,0.0,3.51316198354823e-14,1.8635345586845982,1.6130333726662016,40.0,0.03178746066709622,20.0,23.175250000000137,0.0
6382,1.89,0.19,0.0,3.7067571234672414e-14,2.1054334038702427,1.612658967904295,40.0,0.03178746066709622,20.0,23.332500000000067,0.0
6383,1.89,0.19,0.0,3.6338987374762155e-14,2.347277606198744,1.61229468219001,40.0,0.03178746066709622,20.0,23.485500000000137,0.0
6384,1.89,0.31,0.0,3.709532681028804e-14,2.571067165670103,1.4919303964757233,40.0,0.03178746066709622,20.0,23.63850000000014,0.0
6385,1.89,0.31,0.0,3.602673714908633e-14,2.794800564427176,1.49155599171382,40.0,0.03178746066709622,20.0,23.795750000000027,0.0
6386,1.89,0.31,0.0,3.674838211509268e-14,3.0184793203271063,1.4911917059995332,40.0,0.03178746066709622,20.0,23.94875000000014,0.0
6387,1.89,0.31,0.0,3.464589726220879e-14,3.242103433369894,1.4908274202852496,40.0,0.03178746066709622,20.0,24.101750000000134,0.0
6388,1.89,0.31,0.0,3.6262659541819176e-14,3.4656729035555385,1.4904631345709625,40.0,0.03178746066709622,20.0,24.254750000000058,0.0
6389,1.89,0.31,0.0,3.4784675140286936e-14,3.689189248741183,1.4901089679042974,40.0,0.03178746066709622,20.0,24.403500000000022,0.0
6390,1.07,0.31,0.0,3.549938121238938e-14,3.7896509510696847,0.6697446821900108,40.0,0.03178746066709622,20.0,24.556500000000135,0.0
6391,1.07,0.31,0.0,3.692879335659427e-14,3.890058010541044,0.6693803964757237,40.0,0.03178746066709622,20.0,24.70950000000014,0.0
6392,1.07,0.31,0.0,3.461814168659316e-14,3.990411945012403,0.6690262298090593,40.0,0.03178746066709622,20.0,24.858250000000126,0.0
6393,1.07,0.31,0.0,3.569367024169878e-14,4.090712754483762,0.6686720631423917,40.0,0.03178746066709622,20.0,25.00700000000009,0.0
6394,1.07,0.31,0.0,3.549244231848547e-14,4.190958921097978,0.6683077774281064,40.0,0.03178746066709622,20.0,25.159999999999982,0.0
6395,1.07,0.24,0.0,3.6338987374762155e-14,4.301651962712193,0.7379536107614386,40.0,0.03178746066709622,20.0,25.308750000000135,0.0
6396,1.07,0.24,0.0,3.6866343311459104e-14,4.412291879326409,0.7375994440947714,40.0,0.03178746066709622,20.0,25.457500000000145,0.0
6397,1.07,0.24,0.0,3.7442271505483404e-14,4.522878670940624,0.7372452774281042,40.0,0.03178746066709622,20.0,25.60625000000013,0.0
